stt,ma_tp,tien_te,ten_dn,menh_gia,ky_han,ky_han_con_lai,ngay_phat_hanh,ngay_dao_han,pt_tra_lai,ky_han_tra_lai,kl_phat_hanh,kl_con_luu_hanh,to_chuc_luu_ky,lai_suat,doi_tuong_chao_ban,dv_xhtn,kq_xhtn,ngay_hieu_luc,tai_lieu,tc_ben_vung,dv_danh_gia,tinh_trang,menh_gia_num,kl_phat_hanh_num,kl_con_luu_hanh_num,lai_suat_num
6038,VH11.L.20.27.095,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6039,VH11.L.20.27.096,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6040,VH11.L.20.27.097,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6041,VH11.L.20.27.098,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6042,VH11.L.20.27.099,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6043,VH11.L.20.27.100,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6044,VH11.L.20.27.101,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6045,VH11.L.20.27.102,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6046,VH11.L.20.27.103,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6047,VH11.L.20.27.104,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6048,VH11.L.20.27.105,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6049,VH11.L.20.27.106,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6050,VH11.L.20.27.107,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6051,VH11.L.20.27.108,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6052,VH11.L.20.27.109,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6053,VH11.L.20.27.110,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6054,VH11.L.20.27.111,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6055,VH11.L.20.27.112,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6056,VH11.L.20.27.113,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6057,VH11.L.20.27.114,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6058,VH11.L.20.27.115,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6059,VH11.L.20.27.116,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6060,VH11.L.20.27.117,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6061,VH11.L.20.27.118,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6062,VH11.L.20.27.119,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6063,VH11.L.20.27.120,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"100,000,000",7 Năm,402 ngày,28/08/2020,28/08/2027,Định kỳ - Cuối kỳ,1 Năm,500,500,Ngân hàng TMCP Hàng Hải Việt Nam,10.5,,,,,,,,Lưu hành toàn bộ,100000000.0,500.0,500.0,10.5
6064,VHACH2128001,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"10,000,000",7 Năm,715 ngày,06/07/2021,06/07/2028,Một lần khi đến hạn,7 Năm,"50,000","46,884",Tổng công ty Lưu ký và Bù trừ Chứng khoán Việt Nam,10,,,,,,,,Lưu hành một phần,10000000.0,50000.0,46884.0,10.0
6065,VHACH2128002,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"10,000,000",7 Năm,725 ngày,16/07/2021,16/07/2028,Một lần khi đến hạn,7 Năm,"50,000","46,696",Tổng công ty Lưu ký và Bù trừ Chứng khoán Việt Nam,10,,,,,,,,Lưu hành một phần,10000000.0,50000.0,46696.0,10.0
6066,VHACH2128003,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"10,000,000",7 Năm,736 ngày,27/07/2021,27/07/2028,Một lần khi đến hạn,7 Năm,"50,000","43,217",Tổng công ty Lưu ký và Bù trừ Chứng khoán Việt Nam,10,,,,,,,,Lưu hành một phần,10000000.0,50000.0,43217.0,10.0
6067,VHACH2128004,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"10,000,000",7 Năm,744 ngày,04/08/2021,04/08/2028,Một lần khi đến hạn,7 Năm,"50,000","41,660",Tổng công ty Lưu ký và Bù trừ Chứng khoán Việt Nam,10,,,,,,,,Lưu hành một phần,10000000.0,50000.0,41660.0,10.0
6068,VHACH2128005,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"10,000,000",7 Năm,760 ngày,20/08/2021,20/08/2028,Một lần khi đến hạn,7 Năm,"50,000","42,086",Tổng công ty Lưu ký và Bù trừ Chứng khoán Việt Nam,10,,,,,,,,Lưu hành một phần,10000000.0,50000.0,42086.0,10.0
6069,VHACH2128006,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"10,000,000",7 Năm,772 ngày,01/09/2021,01/09/2028,Một lần khi đến hạn,7 Năm,"50,000","41,932",Tổng công ty Lưu ký và Bù trừ Chứng khoán Việt Nam,10,,,,,,,,Lưu hành một phần,10000000.0,50000.0,41932.0,10.0
6070,VHACH2128007,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"10,000,000",7 Năm,788 ngày,17/09/2021,17/09/2028,Một lần khi đến hạn,7 Năm,"50,000","42,731",Tổng công ty Lưu ký và Bù trừ Chứng khoán Việt Nam,10,,,,,,,,Lưu hành một phần,10000000.0,50000.0,42731.0,10.0
6071,VHACH2128008,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"10,000,000",7 Năm,805 ngày,04/10/2021,04/10/2028,Một lần khi đến hạn,7 Năm,"50,000","41,392",Tổng công ty Lưu ký và Bù trừ Chứng khoán Việt Nam,10,,,,,,,,Lưu hành một phần,10000000.0,50000.0,41392.0,10.0
6072,VHACH2128009,VNĐ,Công ty CP thương mại - quảng cáo - xây dựng - địa ốc Việt Hân,"10,000,000",7 Năm,893 ngày,31/12/2021,31/12/2028,Một lần khi đến hạn,7 Năm,"30,000","26,965",Tổng công ty Lưu ký và Bù trừ Chứng khoán Việt Nam,10,,,,,,,,Lưu hành một phần,10000000.0,30000.0,26965.0,10.0
6073,VHC.BOND.2020,VNĐ,Công ty Cổ phần Kinh doanh Bất động sản VHC,"100,000,000",2 Năm,,30/11/2020,30/11/2022,Định kỳ - Cuối kỳ,6 Tháng,"2,188",0,Công ty Cổ phần Chứng khoán Quốc Gia,11,,,,,,,,Hết lưu hành,100000000.0,2188.0,0.0,11.0
6074,VHM11726,VNĐ,CTCP VINHOMES,"100,000",3 Năm,,19/10/2017,19/10/2020,Định kỳ - Đầu kỳ,6 Tháng,"55,000,000",0,Tổng công ty Lưu ký và Bù trừ Chứng khoán Việt Nam,9.2,,,,,,,,Hết lưu hành,100000.0,55000000.0,0.0,9.2
6075,VHM11801,VNĐ,CTCP VINHOMES,"100,000",3 Năm,,02/08/2018,02/08/2021,Định kỳ - Cuối kỳ,6 Tháng,"20,000,000",0,Tổng công ty Lưu ký và Bù trừ Chứng khoán Việt Nam,10,,,,,,,,Hết lưu hành,100000.0,20000000.0,0.0,10.0
6076,VHM11802,VNĐ,TẬP ĐOÀN VINGROUP - CÔNG TY CP,"100,000",24 Tháng,,13/09/2018,13/09/2020,Định kỳ - Đầu kỳ,6 Tháng,"50,000,000",0,Tổng công ty Lưu ký và Bù trừ Chứng khoán Việt Nam,10,,,,,,,,Hết lưu hành,100000.0,50000000.0,0.0,10.0
6077,VHM12410,VNĐ,CTCP VINHOMES,"100,000,000",36 Tháng,526 ngày,30/12/2024,30/12/2027,Định kỳ - Cuối kỳ,3 Tháng,"65,000","65,000",Công ty cổ phần Chứng khoán Kỹ Thương,12,Cá nhân chuyên nghiệp; Tổ chức chuyên nghiệp,,,,,,,Lưu hành toàn bộ,100000000.0,65000.0,65000.0,12.0
6078,VHM12501,VNĐ,CTCP VINHOMES,"100,000,000",42 Tháng,939 ngày,15/08/2025,15/02/2029,Định kỳ - Cuối kỳ,3 Tháng,"80,000","80,000",Công ty cổ phần Chứng khoán Kỹ Thương,11,Cá nhân chuyên nghiệp; Tổ chức chuyên nghiệp,,,,,,,Lưu hành toàn bộ,100000000.0,80000.0,80000.0,11.0
6079,VHM12502,VNĐ,CTCP VINHOMES,"100,000,000",39 Tháng,847 ngày,15/08/2025,15/11/2028,Định kỳ - Cuối kỳ,3 Tháng,"70,000","70,000",Công ty cổ phần Chứng khoán Kỹ Thương,11,Cá nhân chuyên nghiệp; Tổ chức chuyên nghiệp,,,,,,,Lưu hành toàn bộ,100000000.0,70000.0,70000.0,11.0
6080,VHM12503,VNĐ,CTCP VINHOMES,"100,000,000",36 Tháng,892 ngày,30/12/2025,30/12/2028,Định kỳ - Cuối kỳ,3 Tháng,"45,000","45,000",Công ty cổ phần Chứng khoán Kỹ Thương,12,Cá nhân chuyên nghiệp; Tổ chức chuyên nghiệp,,,,,,,Lưu hành toàn bộ,100000000.0,45000.0,45000.0,12.0
6081,VHM12601,VNĐ,CTCP VINHOMES,"100,000,000",30 Tháng,814 ngày,13/04/2026,13/10/2028,Định kỳ - Cuối kỳ,3 Tháng,"60,000","60,000",Công ty cổ phần Chứng khoán Kỹ Thương,12.5,Cá nhân chuyên nghiệp; Tổ chức chuyên nghiệp,,,,,,,Lưu hành toàn bộ,100000000.0,60000.0,60000.0,12.5
6082,VHM12602,VNĐ,CTCP VINHOMES,"100,000,000",36 Tháng,1024 ngày,11/05/2026,11/05/2029,Định kỳ - Cuối kỳ,3 Tháng,"20,000","20,000",Công ty cổ phần Chứng khoán Kỹ Thương,12.5,Cá nhân chuyên nghiệp; Tổ chức chuyên nghiệp,,,,,,,Lưu hành toàn bộ,100000000.0,20000.0,20000.0,12.5
6083,VHM12603,VNĐ,CTCP VINHOMES,"100,000,000",36 Tháng,1024 ngày,11/05/2026,11/05/2029,Định kỳ - Cuối kỳ,3 Tháng,"20,000","20,000",Công ty cổ phần Chứng khoán Kỹ Thương,12.5,Cá nhân chuyên nghiệp; Tổ chức chuyên nghiệp,,,,,,,Lưu hành toàn bộ,100000000.0,20000.0,20000.0,12.5
6084,VHM12604,VNĐ,CTCP VINHOMES,"100,000,000",36 Tháng,1024 ngày,11/05/2026,11/05/2029,Định kỳ - Cuối kỳ,3 Tháng,"10,000","10,000",Công ty cổ phần Chứng khoán Kỹ Thương,12.5,Cá nhân chuyên nghiệp; Tổ chức chuyên nghiệp,,,,,,,Lưu hành toàn bộ,100000000.0,10000.0,10000.0,12.5
6085,VHM12605,VNĐ,CTCP VINHOMES,"100,000,000",36 Tháng,1041 ngày,28/05/2026,28/05/2029,Định kỳ - Cuối kỳ,3 Tháng,"30,000","30,000",Công ty cổ phần Chứng khoán Kỹ Thương,12.5,Cá nhân chuyên nghiệp; Tổ chức chuyên nghiệp,,,,,,,Lưu hành toàn bộ,100000000.0,30000.0,30000.0,12.5
6086,VHM12606,VNĐ,CTCP VINHOMES,"100,000,000",36 Tháng,1041 ngày,28/05/2026,28/05/2029,Định kỳ - Cuối kỳ,3 Tháng,"10,000","10,000",Công ty cổ phần Chứng khoán Kỹ Thương,12.5,Cá nhân chuyên nghiệp; Tổ chức chuyên nghiệp,,,,,,,Lưu hành toàn bộ,100000000.0,10000.0,10000.0,12.5
6087,VHM12607,VNĐ,CTCP VINHOMES,"100,000,000",38 Tháng,1125 ngày,20/06/2026,20/08/2029,Định kỳ - Cuối kỳ,3 Tháng,"20,000","20,000",Công ty cổ phần Chứng khoán Kỹ Thương,12.5,Cá nhân chuyên nghiệp; Tổ chức chuyên nghiệp,,,,,,,Lưu hành toàn bộ,100000000.0,20000.0,20000.0,12.5
6088,VHM12608,VNĐ,CTCP VINHOMES,"100,000,000",38 Tháng,1125 ngày,20/06/2026,20/08/2029,Định kỳ - Cuối kỳ,3 Tháng,"10,000","10,000",Công ty cổ phần Chứng khoán Kỹ Thương,12.5,Cá nhân chuyên nghiệp; Tổ chức chuyên nghiệp,,,,,,,Lưu hành toàn bộ,100000000.0,10000.0,10000.0,12.5
6089,VHM12609,VNĐ,CTCP VINHOMES,"100,000,000",36 Tháng,1064 ngày,20/06/2026,20/06/2029,Định kỳ - Cuối kỳ,3 Tháng,"10,000","10,000",Công ty cổ phần Chứng khoán Kỹ Thương,12.5,Cá nhân chuyên nghiệp; Tổ chức chuyên nghiệp,,,,,,,Lưu hành toàn bộ,100000000.0,10000.0,10000.0,12.5
6090,VHM12610,VNĐ,CTCP VINHOMES,"100,000,000",36 Tháng,1064 ngày,20/06/2026,20/06/2029,Định kỳ - Cuối kỳ,3 Tháng,"20,000","20,000",Công ty cổ phần Chứng khoán Kỹ Thương,12.5,Cá nhân chuyên nghiệp; Tổ chức chuyên nghiệp,,,,,,,Lưu hành toàn bộ,100000000.0,20000.0,20000.0,12.5
6091,VHM12611,VNĐ,CTCP VINHOMES,"100,000,000",24 Tháng,704 ngày,25/06/2026,25/06/2028,Định kỳ - Cuối kỳ,3 Tháng,"150,000","150,000",Công ty cổ phần Chứng khoán VPBank,12,Cá nhân chuyên nghiệp; Tổ chức chuyên nghiệp,,,,,,,Lưu hành toàn bộ,100000000.0,150000.0,150000.0,12.0
6092,VHM12613,VNĐ,CTCP VINHOMES,"100,000,000",36 Tháng,1084 ngày,10/07/2026,10/07/2029,Định kỳ - Cuối kỳ,3 Tháng,"20,000","20,000",Công ty cổ phần Chứng khoán Kỹ Thương,12.5,Cá nhân chuyên nghiệp; Tổ chức chuyên nghiệp,,,,,,,Lưu hành toàn bộ,100000000.0,20000.0,20000.0,12.5
6093,VHM12614,VNĐ,CTCP VINHOMES,"100,000,000",36 Tháng,1084 ngày,10/07/2026,10/07/2029,Định kỳ - Cuối kỳ,3 Tháng,"10,000","10,000",Công ty cổ phần Chứng khoán Kỹ Thương,12.5,Cá nhân chuyên nghiệp; Tổ chức chuyên nghiệp,,,,,,,Lưu hành toàn bộ,100000000.0,10000.0,10000.0,12.5
6094,VHMB2021001,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6095,VHMB2021002,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6096,VHMB2021003,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6097,VHMB2021004,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6098,VHMB2021005,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6099,VHMB2021006,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6100,VHMB2021007,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6101,VHMB2021008,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6102,VHMB2021009,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6103,VHMB2021010,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6104,VHMB2021011,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6105,VHMB2021012,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6106,VHMB2021013,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6107,VHMB2021014,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6108,VHMB2021015,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6109,VHMB2021016,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6110,VHMB2021017,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6111,VHMB2021018,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6112,VHMB2021019,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
6113,VHMB2021020,VNĐ,CTCP VINHOMES,"100,000",18 Tháng,,30/05/2020,30/11/2021,Định kỳ - Cuối kỳ,3 Tháng,"950,000",,Công ty cổ phần Chứng khoán Kỹ Thương,10,,,,,,,,Hết lưu hành,100000.0,950000.0,,10.0
