article_id,ngay_dang_tin,ten_dn,ma_tp,tieu_de,ghi_chu,tinh_trang,file_id,loai_su_kien
22492,27/11/2024,Công ty Cổ phần đầu tư và cho thuê tài sản TNL,TNL.BOND.11.2019.01,Công ty Cổ phần đầu tư và cho thuê tài sản TNL CBTT bất thường - về việc: Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22492.0,gia_han
22458,22/11/2024,CTCP Hưng Thịnh Land,HTL-H2023-004,CTCP Hưng Thịnh Land CBTT bất thường - về việc:Thanh toán gốc trái phiếu HTL-H2023-004,,Hiệu lực,22458.0,
22459,22/11/2024,CTCP Hưng Thịnh Land,HTL-H2023-005,CTCP Hưng Thịnh Land CBTT bất thường - về việc: Thanh toán gốc trái phiếu HTL-H2023-005,,Hiệu lực,22459.0,
22460,22/11/2024,CTCP Hưng Thịnh Land,HTL-H2023-006,CTCP Hưng Thịnh Land CBTT bất thường - về việc: Thanh toán gốc trái phiếu HTL-H2023-006,,Hiệu lực,22460.0,
22461,22/11/2024,CTCP Hưng Thịnh Land,HTL-H2023-007,CTCP Hưng Thịnh Land CBTT bất thường - về việc: Thanh toán gốc trái phiếu HTL-H2023-007,,Hiệu lực,22461.0,
22462,22/11/2024,CTCP Hưng Thịnh Land,HTL-H2023-008,CTCP Hưng Thịnh Land CBTT bất thường - về việc: Thanh toán gốc trái phiếu HTL-H2023-008,,Hiệu lực,22462.0,
22463,22/11/2024,CTCP Hưng Thịnh Land,HTL-H2023-009,CTCP Hưng Thịnh Land CBTT bất thường - về việc: Thanh toán gốc trái phiếu HTL-H2023-009,,Hiệu lực,22463.0,
22464,22/11/2024,CTCP Hưng Thịnh Land,HTL-H2023-010,CTCP Hưng Thịnh Land CBTT bất thường - về việc: Thanh toán gốc trái phiếu HTL-H2023-010,,Hiệu lực,22464.0,
22465,22/11/2024,CTCP Hưng Thịnh Land,HTLAND.2020.TV01,CTCP Hưng Thịnh Land CBTT bất thường - về việc: Thanh toán gốc trái phiếu HTLAND.2020.TV01,,Hiệu lực,22465.0,
22466,22/11/2024,CTCP Hưng Thịnh Land,H79CH2123021,CTCP Hưng Thịnh Land CBTT bất thường - về việc: Thanh toán gốc trái phiếu H79CH2123021,,Hiệu lực,22466.0,
22468,22/11/2024,CTCP Hưng Thịnh Land,H79CH2124017,CTCP Hưng Thịnh Land CBTT bất thường - về việc: Thanh toán gốc trái phiếu H79CH2124017,,Hiệu lực,22468.0,
22469,22/11/2024,CTCP Hưng Thịnh Land,H79CH2123002,CTCP Hưng Thịnh Land CBTT bất thường - về việc: Thanh toán gốc trái phiếu H79CH2123002,,Hiệu lực,22469.0,
22470,22/11/2024,CTCP Hưng Thịnh Land,H79CH2124001,CTCP Hưng Thịnh Land CBTT bất thường - về việc: Thanh toán gốc trái phiếu H79CH2124001,,Hiệu lực,22470.0,
22429,20/11/2024,Công ty Cổ Phần Crystal Bay,CBGCB2124001,Công ty Cổ Phần Crystal Bay CBTT bất thường - về việc: CRYSTAL BAY GIA HẠN TRAI PHIẾU ĐẾN 30.11.2024,,Hiệu lực,22429.0,gia_han
22437,20/11/2024,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,NVLH2123014,"CTCP Tập đoàn Đầu tư Địa ốc Nova CBTT bất thường - về việc: Công bố thông tin bất thường về việc thanh toán gốc, lãi của mã trái phiếu NVLH2123014",,Hiệu lực,22437.0,
22432,20/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.34,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc: Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22432.0,gia_han
22434,20/11/2024,CÔNG TY CỔ PHẦN CHƯƠNG DƯƠNG,CDCH2124001,CÔNG TY CỔ PHẦN CHƯƠNG DƯƠNG CBTT bất thường - về việc: Gia hạn kỳ hạn và điều chỉnh ngày đáo hạn Trái Phiếu CDCH2124001,,Hiệu lực,22434.0,gia_han
22414,20/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.28,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc::Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22414.0,gia_han
22409,20/11/2024,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,NVLH2224005,CTCP Tập đoàn Đầu tư Địa ốc Nova CBTT bất thường - về việc: Thanh toán một phần bằng Quyền tài sản phát sinh từ khoản phải thu,,Hiệu lực,22409.0,
22433,20/11/2024,Công ty TNHH Đầu tư và Phát triển Đô thị Hưng Yên,"HIDCB2324001,HIDCB2324002",Công ty TNHH Đầu tư và Phát triển Đô thị Hưng Yên CBTT bất thường - về việc: Chuyển đổi loại hình doanh nghiệp,,Hiệu lực,22433.0,
22425,20/11/2024,CÔNG TY TNHH NO VA THẢO ĐIỀN,NTDCH2227001,"CÔNG TY TNHH NO VA THẢO ĐIỀN CBTT bất thường - về việc: Công bố thông tin bất thường về việc thanh toán gốc, lãi của mã trái phiếu NTDCH2227001",,Hiệu lực,22425.0,
22399,19/11/2024,CÔNG TY CỔ PHẦN ĐẦU TƯ NĂNG LƯỢNG NAM PHƯƠNG,NPECH2229001,CÔNG TY CỔ PHẦN ĐẦU TƯ NĂNG LƯỢNG NAM PHƯƠNG CBTT bất thường - về việc: Điều chỉnh tiến độ thanh toán được quy định tại Khoản 2 Điều 1 Nghị Quyết Người Sở Hữu Trái Phiếu số 06/2024/NQ-NAP-TVSI ngày 06/05/2024,,Hiệu lực,22399.0,
22402,18/11/2024,CÔNG TY CỔ PHẦN ĐẦU TƯ ĐỊA ỐC MAI VIÊN,MVJCH2124001,CÔNG TY CỔ PHẦN ĐẦU TƯ ĐỊA ỐC MAI VIÊN CBTT bất thường - về việc: TẤT TOÁN TRÁI PHIẾU MVHCJ2124001,,Hiệu lực,22402.0,
22401,18/11/2024,CÔNG TY CỔ PHẦN ĐẦU TƯ ĐỊA ỐC MAI VIÊN,MVJCH2124001,CÔNG TY CỔ PHẦN ĐẦU TƯ ĐỊA ỐC MAI VIÊN CBTT bất thường - về việc: thanh toán một phần gốc lãi trái phiếu MVJCH2124001,,Hiệu lực,22401.0,
22396,15/11/2024,Công ty TNHH Đầu tư và Tư vấn Quản lý Biển Đông,BIENDONGH2025001,Công ty TNHH Đầu tư và Tư vấn Quản lý Biển Đông CBTT bất thường - về việc: phạt vi phạm hành chính,,Hiệu lực,22396.0,
22387,15/11/2024,CÔNG TY CỔ PHẦN ĐẦU TƯ NĂNG LƯỢNG NAM PHƯƠNG,NPECH2126001,CÔNG TY CỔ PHẦN ĐẦU TƯ NĂNG LƯỢNG NAM PHƯƠNG CBTT bất thường - về việc: Điều chỉnh tiến độ thanh toán được quy định tại Khoản 2 Điều 1 Nghị Quyết Người Sở Hữu Trái Phiếu số 04/2024/NQ-NAP-TVSI ngày 06/05/2024,,Hiệu lực,22387.0,
22388,15/11/2024,CÔNG TY CỔ PHẦN ĐẦU TƯ NĂNG LƯỢNG NAM PHƯƠNG,NPECH2128002,CÔNG TY CỔ PHẦN ĐẦU TƯ NĂNG LƯỢNG NAM PHƯƠNG CBTT bất thường - về việc: Điều chỉnh tiến độ thanh toán được quy định tại Khoản 2 Điều 1 Nghị Quyết Người Sở Hữu Trái Phiếu số 05/2024/NQ-NAP-TVSI ngày 06/05/2024,,Hiệu lực,22388.0,
22370,13/11/2024,CTCP Hưng Thịnh Land,H79CH2225002,CTCP Hưng Thịnh Land CBTT bất thường - về việc:yêu cầu mua lại trước hạn bắt buộc Trái phiếu H79CH2225002,,Hiệu lực,22370.0,
22369,13/11/2024,CTCP Hưng Thịnh Land,H79CH2225002,CTCP Hưng Thịnh Land CBTT bất thường - về việc Nghị quyết người sở hữu Trái phiếu H79CH2225002,,Hiệu lực,22369.0,
22367,13/11/2024,CTCP ĐẦU TƯ NĂNG LƯỢNG HOÀNG SƠN 2,HS2.H.20.23.001,CTCP ĐẦU TƯ NĂNG LƯỢNG HOÀNG SƠN 2 CBTT bất thường - về việc: Gia hạn thời gian mua lại trái phiếu trước hạn,,Hiệu lực,22367.0,gia_han
22335,12/11/2024,CTCP Hưng Thịnh Land,HTL-H2023-004,CTCP Hưng Thịnh Land CBTT bất thường - về việc:  mua lại trước hạn trái phiếu HTL-H2023-004,,Hiệu lực,22335.0,
22330,12/11/2024,CTCP Hưng Thịnh Land,H79CH2123021,CTCP Hưng Thịnh Land CBTT bất thường - về việc: mua lại trước hạn trái phiếu H79CH2123021,,Hiệu lực,22330.0,
22328,12/11/2024,CTCP Hưng Thịnh Land,HTL-H2023-010,CTCP Hưng Thịnh Land CBTT bất thường - về việc: mua lại trước hạn trái phiếu HTL-H2023-010,,Hiệu lực,22328.0,
22327,12/11/2024,CTCP Hưng Thịnh Land,H79CH2124017,CTCP Hưng Thịnh Land CBTT bất thường - về việc: mua lại trước hạn trái phiếu H79CH2124017,,Hiệu lực,22327.0,
22312,11/11/2024,Công ty TNHH Đầu tư Kinh doanh BĐS Phước Long,PLRCH2126002,Công ty TNHH Đầu tư Kinh doanh BĐS Phước Long CBTT bất thường - về việc: xin ý kiến người sở hữu trái phiếu về các nội dung trong văn kiện trái phiếu,,Hiệu lực,22312.0,
22318,11/11/2024,Công ty cổ phần Đầu tư Địa ốc Phương Đông (Tên cũ: Công ty Cổ phần Địa ốc Phương Đông),PDCCH2124001,"Công ty cổ phần Đầu tư Địa ốc Phương Đông (Tên cũ: Công ty Cổ phần Địa ốc Phương Đông) CBTT bất thường - về việc: Thay đổi điều kiện, điều khoản của trái phiếu về Kỳ hạn và Ngày Đáo hạn và thay đổi tiến độ thanh toán Tiền Lãi Trái phiếu Kỳ thứ 6 (đợt 2 năm 2024)",,Hiệu lực,22318.0,
22213,08/11/2024,Công ty Cổ phần Xây dựng và Thương mại Lam Sơn,LAMSON.H.20.30.001,Công ty Cổ phần Xây dựng và Thương mại Lam Sơn CBTT bất thường - về việc: Bị xử lý vi phạm hành chính do chậm công bố thông tin định kỳ,,Hiệu lực,22213.0,
22268,08/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.25,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc:Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22268.0,gia_han
22267,08/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.23,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc: Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22267.0,gia_han
22271,08/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.32,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc: Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22271.0,gia_han
22269,08/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.26,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc:Nghị quyết  Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22269.0,gia_han
22273,08/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.35,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc:Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22273.0,gia_han
22272,08/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.33,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc:Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22272.0,gia_han
22262,08/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.20,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc:Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22262.0,gia_han
22274,08/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.36,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc:Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22274.0,gia_han
22259,08/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.17,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc:Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22259.0,gia_han
22263,08/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.21,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc:Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22263.0,gia_han
22275,08/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.37,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc:Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22275.0,gia_han
22261,08/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.19,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc: Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22261.0,gia_han
22270,08/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.30,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc:Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22270.0,gia_han
22276,08/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.38,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc:Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22276.0,gia_han
22258,08/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.15,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc: Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22258.0,gia_han
22257,08/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.14,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc:Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22257.0,gia_han
22277,08/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.39,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc:Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22277.0,gia_han
22282,08/11/2024,Công ty Cổ phần Đầu tư và Xây dựng Vina2,VC2H2122001,Công ty Cổ phần Đầu tư và Xây dựng Vina2 CBTT bất thường - về việc:hoàn thành nghĩa vụ thanh toán trái phiếu mã VC2H2122001,,Hiệu lực,22282.0,
22281,08/11/2024,Công ty Cổ phần Đầu tư và Xây dựng Vina2,VC2H2122001,"Công ty Cổ phần Đầu tư và Xây dựng Vina2 CBTT bất thường - về việc chậm thanh toán gốc, lãi trái phiếu mã VC212101",,Hiệu lực,22281.0,cham_tra
22279,08/11/2024,CTCP Signo Land,SNLCH2123001,CTCP Signo Land CBTT bất thường - về việc: Cơ cấu gia hạn trái phiếu,,Hiệu lực,22279.0,gia_han
22264,07/11/2024,Công ty TNHH Đầu tư kinh doanh bất động sản Liên Lập,LLPCH2328001,Công ty TNHH Đầu tư kinh doanh bất động sản Liên Lập CBTT bất thường - về việc: sửa đổi điều khoản điều kiện trái phiếu LLPCH2328001,,Hiệu lực,22264.0,
22256,07/11/2024,Công ty cổ phần Đầu tư Địa ốc Phương Đông (Tên cũ: Công ty Cổ phần Địa ốc Phương Đông),PDCCH2124001,Công ty cổ phần Đầu tư Địa ốc Phương Đông (Tên cũ: Công ty Cổ phần Địa ốc Phương Đông) CBTT bất thường - về việc: Gia hạn thanh toán lãi trái phiếu,,Hiệu lực,22256.0,gia_han
22235,07/11/2024,Công ty Cổ phần Đầu tư Nông Nghiệp Sạch Phú Son,PAICH2124001,Công ty Cổ phần Đầu tư Nông Nghiệp Sạch Phú Son CBTT bất thường - về việc: xử phạt vi phạm hành chính,,Hiệu lực,22235.0,
22253,07/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.12,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc:Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22253.0,gia_han
22252,07/11/2024,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.11.2019.11,Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam CBTT bất thường - về việc:Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,22252.0,gia_han
